lm_0,lm_1,lm_2,lm_3,lm_4,lm_5,lm_6,lm_7,lm_8,lm_9,lm_10,lm_11,lm_12,lm_13,lm_14,lm_15,lm_16,lm_17,lm_18,lm_19,lm_20,lm_21,lm_22,lm_23,lm_24,lm_25,lm_26,lm_27,lm_28,lm_29,lm_30,lm_31,lm_32,lm_33,lm_34,lm_35,lm_36,lm_37,lm_38,lm_39,lm_40,lm_41,lm_42,lm_43,lm_44,lm_45,lm_46,lm_47,lm_48,lm_49,lm_50,lm_51,lm_52,lm_53,lm_54,lm_55,lm_56,lm_57,lm_58,lm_59,lm_60,lm_61,lm_62,label
0.0,0.0,0.0,0.07342288,-0.010873795,0.009627786,0.117556274,-0.07925975,0.022134956,0.14061138,-0.12896961,0.026902478,0.16228166,-0.17094755,0.032007713,0.13377893,-0.17881817,0.05211656,0.17984879,-0.23474705,0.047484513,0.21228147,-0.27280477,0.0359973,0.2374188,-0.30997774,0.026520891,0.12555918,-0.19886684,0.034712147,0.1813364,-0.26290908,0.031850353,0.2174637,-0.30501848,0.021151852,0.24831578,-0.34356394,0.012658507,0.108156234,-0.21140021,0.0120047545,0.16498077,-0.2772153,0.005152954,0.20209342,-0.3173526,-0.003949614,0.23314375,-0.3542325,-0.010330697,0.08368695,-0.2177177,-0.011887698,0.13656318,-0.27019688,-0.018688451,0.1694341,-0.30235285,-0.021575091,0.19877774,-0.33166766,-0.023911549,Hello
0.0,0.0,0.0,0.07398985,-0.009298801,0.009275169,0.1185333,-0.07668167,0.021720326,0.14106788,-0.12704468,0.026597792,0.16294463,-0.16868567,0.03183663,0.1347064,-0.17921859,0.052146517,0.18081398,-0.23404586,0.047771737,0.21356799,-0.27026922,0.03645354,0.23956232,-0.3057222,0.026989538,0.1261961,-0.19909346,0.034944627,0.18156509,-0.26245946,0.032019235,0.2182465,-0.30357438,0.020947633,0.2503469,-0.34153247,0.012074043,0.10862289,-0.21147889,0.012428744,0.16495533,-0.27671218,0.0050082603,0.20267202,-0.31583524,-0.004719829,0.23478602,-0.35168952,-0.011525426,0.08418141,-0.21751946,-0.011211719,0.13681291,-0.26951158,-0.01865763,0.17023943,-0.30056894,-0.022123363,0.20054232,-0.32893127,-0.024902834,Hello
0.0,0.0,0.0,0.074383914,-0.010745585,0.010435969,0.11823666,-0.07958877,0.023285609,0.1405788,-0.12985837,0.028300336,0.16334164,-0.17113018,0.03355485,0.13391876,-0.18069434,0.052553914,0.179521,-0.23623669,0.048435207,0.21207243,-0.27368367,0.0373247,0.23799634,-0.31082976,0.027699474,0.12555888,-0.1999563,0.034762844,0.18079618,-0.26346508,0.031862605,0.21729779,-0.30455452,0.020824792,0.2491113,-0.343018,0.011794529,0.10768983,-0.21080363,0.01178117,0.16422662,-0.2757633,0.0042964933,0.20169115,-0.31518763,-0.0058498094,0.23315278,-0.35225904,-0.01322429,0.08283141,-0.21478003,-0.012188357,0.13496733,-0.26574263,-0.02007364,0.16777208,-0.29723924,-0.024309851,0.19734281,-0.32713866,-0.027867762,Hello
0.0,0.0,0.0,0.07392785,-0.011627734,0.009305009,0.11845231,-0.08017558,0.021104231,0.14079624,-0.12999898,0.025284544,0.16171098,-0.17150706,0.029710937,0.13519317,-0.1802088,0.049502335,0.18131569,-0.23648763,0.04401703,0.21432519,-0.27485916,0.032326326,0.24020791,-0.31209108,0.022649208,0.1262908,-0.1995033,0.032095537,0.18217903,-0.26373434,0.028208919,0.21881908,-0.30521268,0.017234521,0.25034872,-0.34370482,0.0085816765,0.10780081,-0.21045792,0.009524105,0.16488555,-0.27664244,0.0016188194,0.20185116,-0.31662765,-0.008014039,0.23256248,-0.3540931,-0.014749573,0.08202046,-0.21429843,-0.014133372,0.13489005,-0.2651741,-0.021960732,0.16758284,-0.29675332,-0.025663938,0.19637814,-0.32697672,-0.0286086,Hello
0.0,0.0,0.0,0.07434034,-0.011816382,0.009257936,0.11746347,-0.079147816,0.020920603,0.13976291,-0.12890518,0.025014872,0.16220716,-0.17028672,0.029556738,0.1346929,-0.18017465,0.05062598,0.17990431,-0.2362653,0.045300256,0.2122364,-0.27334207,0.03358952,0.23822695,-0.3094865,0.02385502,0.1262019,-0.19980556,0.033287987,0.18081596,-0.26326287,0.029423539,0.21735722,-0.30376577,0.018297162,0.24956611,-0.3413326,0.009459005,0.10838473,-0.21159303,0.010699487,0.16393891,-0.27613553,0.0027127676,0.20123088,-0.31554514,-0.0069062286,0.2331312,-0.3528626,-0.013636581,0.083907634,-0.21630222,-0.01299966,0.13578585,-0.2671336,-0.020818962,0.16840756,-0.2984267,-0.024423841,0.19782972,-0.32848084,-0.027291426,Hello
0.0,0.0,0.0,0.07503271,-0.01134485,0.010024407,0.118629545,-0.07918966,0.022760263,0.14123955,-0.12842005,0.027579047,0.1630632,-0.16988367,0.032612726,0.1334005,-0.17801112,0.053644788,0.17991853,-0.2331934,0.04879459,0.21328995,-0.27083826,0.036851007,0.23928145,-0.30803108,0.027070843,0.1259031,-0.19768405,0.035903417,0.18202701,-0.26023838,0.03262948,0.21902886,-0.3023635,0.02114185,0.2511855,-0.34140104,0.012072952,0.10944617,-0.21076792,0.012760586,0.16699484,-0.27563497,0.005354956,0.20518154,-0.31557465,-0.004300818,0.23725516,-0.35146788,-0.010860529,0.08617249,-0.21849889,-0.011555081,0.1404891,-0.27112818,-0.018714823,0.17547992,-0.30319437,-0.021934887,0.20707437,-0.33177972,-0.024431584,Hello
0.0,0.0,0.0,0.07379003,-0.009449482,0.008698433,0.11792408,-0.07635087,0.020561744,0.1399271,-0.12697363,0.025003804,0.1627086,-0.16875464,0.029752417,0.1341937,-0.17911625,0.050424512,0.18039815,-0.23409492,0.04560347,0.21301268,-0.27157292,0.034039084,0.23850973,-0.30886996,0.02430949,0.12570517,-0.19878632,0.033266243,0.18149073,-0.26181474,0.02983243,0.21823178,-0.3032456,0.018685963,0.25015777,-0.3422284,0.009749417,0.10803981,-0.21077907,0.0108540645,0.16477244,-0.27594462,0.0030413081,0.20235713,-0.31528038,-0.006708843,0.23420338,-0.3520676,-0.013526005,0.08320446,-0.21598053,-0.012706977,0.13608362,-0.26809725,-0.02059559,0.16942261,-0.29935855,-0.024232136,0.19940244,-0.32812458,-0.027103486,Hello
0.0,0.0,0.0,0.07623634,-0.01152426,0.011227923,0.12055129,-0.07901162,0.023747988,0.14235681,-0.12831241,0.028054839,0.16427633,-0.16978347,0.032399245,0.13520601,-0.17907488,0.052010447,0.1815708,-0.23490638,0.046609692,0.21518376,-0.27237043,0.03477801,0.24195734,-0.309294,0.024924915,0.12605733,-0.19823134,0.033031955,0.1825274,-0.26139602,0.028854901,0.22020397,-0.30305338,0.017201453,0.25324336,-0.34174705,0.008018836,0.107925266,-0.20924652,0.008904328,0.16573611,-0.27442852,0.00021170579,0.20476449,-0.31401652,-0.010044633,0.2380378,-0.35082358,-0.01705097,0.08317873,-0.2135216,-0.01613878,0.13761681,-0.2656224,-0.024770167,0.17212749,-0.29730272,-0.028760083,0.20328647,-0.32646602,-0.031839814,Hello
0.0,0.0,0.0,0.07446279,-0.009467721,0.007387882,0.11874892,-0.07623488,0.01837072,0.14044641,-0.12739027,0.022128336,0.16303952,-0.16872293,0.026230829,0.13486607,-0.17672092,0.04809416,0.18114756,-0.23243004,0.04198061,0.21410303,-0.27099386,0.02983011,0.23996304,-0.30866224,0.019845,0.12634005,-0.1966533,0.031546034,0.1826256,-0.26014763,0.027067186,0.21934174,-0.3019928,0.015609129,0.25116175,-0.34116375,0.0066096606,0.10851742,-0.20878822,0.009692585,0.16532136,-0.2745124,0.0012560008,0.20231356,-0.31456354,-0.008559519,0.2334465,-0.35227567,-0.015342805,0.083371595,-0.21430695,-0.01338179,0.13556467,-0.26554364,-0.021533046,0.16825263,-0.29664463,-0.025231356,0.19736479,-0.32595417,-0.028113386,Hello
0.0,0.0,0.0,0.07402152,-0.00884378,0.007897238,0.11898166,-0.07742983,0.019565165,0.14169696,-0.12815547,0.023942092,0.16472396,-0.17065322,0.028623302,0.13582641,-0.17915088,0.04872139,0.18148574,-0.23413092,0.042761028,0.21537325,-0.2716847,0.03056335,0.242212,-0.30833736,0.02046092,0.127269,-0.19859678,0.03180468,0.18280211,-0.26127842,0.02730623,0.22027063,-0.30235088,0.015793543,0.2534081,-0.34069654,0.006706925,0.1091544,-0.2100302,0.009540869,0.16604948,-0.27485433,0.0006475646,0.20431021,-0.31447062,-0.009412764,0.23700556,-0.3514301,-0.016268836,0.08392888,-0.21479768,-0.013901913,0.13718003,-0.26626012,-0.02267593,0.1712018,-0.2976499,-0.026784606,0.20211759,-0.32693028,-0.029930998,Hello
0.0,0.0,0.0,0.07457015,-0.010494888,0.011168634,0.11918083,-0.07728672,0.02406689,0.14197072,-0.12577367,0.02894735,0.16347092,-0.16673946,0.03406489,0.13464937,-0.17923695,0.053520754,0.1805518,-0.23381472,0.049275883,0.21323463,-0.27072713,0.037873767,0.23892948,-0.3072047,0.028272195,0.12674242,-0.19832742,0.03536809,0.18234691,-0.26103318,0.03263461,0.21957788,-0.30210906,0.021619955,0.2518259,-0.34025615,0.012723563,0.1093539,-0.20988351,0.012077804,0.16589013,-0.2748297,0.005151604,0.20352265,-0.31340915,-0.00429021,0.23524228,-0.34954968,-0.011050148,0.084940046,-0.21482599,-0.01223575,0.13728699,-0.26643825,-0.019286066,0.17001316,-0.2978242,-0.022539439,0.19914854,-0.32694912,-0.02525881,Hello
0.0,0.0,0.0,0.07536054,-0.011033177,0.010491178,0.118270636,-0.078936696,0.022940274,0.14052269,-0.12883061,0.027444897,0.16280964,-0.17043173,0.032334343,0.13445136,-0.17804521,0.052490827,0.18079501,-0.23351353,0.047532544,0.21452403,-0.27089694,0.03591232,0.24148077,-0.30699497,0.02620989,0.1265451,-0.19785601,0.034356013,0.18221518,-0.2610997,0.031017132,0.21953002,-0.30198893,0.020061154,0.25228074,-0.33915198,0.011253367,0.10937947,-0.21014577,0.010941563,0.16599488,-0.2753418,0.0032416226,0.20411113,-0.31482705,-0.0064017945,0.23675859,-0.35130495,-0.013186686,0.085606724,-0.21556985,-0.013535166,0.13854119,-0.26702812,-0.021175526,0.17185938,-0.29838338,-0.024709195,0.20192489,-0.32741743,-0.027597332,Hello
0.0,0.0,0.0,0.07352242,-0.009471118,0.0067986986,0.11758077,-0.07679492,0.017814182,0.13986418,-0.12760812,0.021774817,0.16238928,-0.16892546,0.026125556,0.13308415,-0.1786238,0.04744337,0.17968842,-0.23362315,0.04112899,0.21318784,-0.2716068,0.02893352,0.23938176,-0.30889833,0.01903823,0.12467742,-0.19828546,0.03129329,0.18124506,-0.26083434,0.026525425,0.21847251,-0.30221313,0.015119478,0.25095025,-0.34119186,0.006314619,0.1070627,-0.21008646,0.009812872,0.16388395,-0.27490065,0.00084240665,0.20152241,-0.3148499,-0.009022953,0.23339555,-0.35253695,-0.015522375,0.08241707,-0.21538955,-0.012919804,0.13524458,-0.26698974,-0.021522421,0.1684995,-0.2985425,-0.025237015,0.19825652,-0.32782802,-0.027903903,Hello
0.0,0.0,0.0,0.07491073,-0.0114812255,0.013682299,0.1180681,-0.0790292,0.028064152,0.14102456,-0.12813824,0.033744946,0.16336393,-0.16857141,0.039327286,0.1330542,-0.17636919,0.057456493,0.18011576,-0.23119539,0.054264065,0.21309862,-0.26870793,0.04335555,0.23888785,-0.30615598,0.03390922,0.12566358,-0.19590873,0.037943285,0.1825161,-0.25884533,0.036169678,0.21960494,-0.30093676,0.025153661,0.25125912,-0.34043115,0.016031066,0.10876572,-0.2083984,0.013289149,0.16650605,-0.2735867,0.0072190673,0.20383364,-0.31376326,-0.0023803867,0.23480529,-0.35161257,-0.009550743,0.08481753,-0.21501577,-0.01223102,0.13726488,-0.26769948,-0.018767882,0.16987309,-0.29940468,-0.02196169,0.19895035,-0.3290804,-0.024887944,Hello
0.0,0.0,0.0,0.07462841,-0.009750128,0.010338831,0.118986905,-0.07739103,0.023386352,0.14122275,-0.12783784,0.02864695,0.16274488,-0.16887963,0.03417676,0.13467085,-0.17813605,0.05357045,0.18123591,-0.23192114,0.04955002,0.21459487,-0.2682553,0.03831751,0.24108201,-0.3035764,0.028877443,0.12634325,-0.19814587,0.035853256,0.18267584,-0.26067036,0.03330016,0.22023156,-0.30206293,0.022333954,0.2531158,-0.33962405,0.013514794,0.10855779,-0.21034575,0.012826855,0.16613409,-0.27532563,0.005635217,0.20448399,-0.31514373,-0.0043206965,0.23694918,-0.35137618,-0.011321861,0.084001005,-0.21578896,-0.011249728,0.13777164,-0.2674114,-0.018723547,0.17161092,-0.29898918,-0.022430405,0.20193142,-0.32791364,-0.025415989,Hello
0.0,0.0,0.0,0.07478069,-0.010095358,0.010428768,0.11909787,-0.07822764,0.023068527,0.14145751,-0.12805897,0.02788491,0.1617863,-0.1692403,0.032824125,0.13436477,-0.17794603,0.05147805,0.1806791,-0.23300463,0.046926126,0.21331479,-0.26995915,0.035700746,0.23925017,-0.30638894,0.02615851,0.12559627,-0.1974175,0.033540905,0.18169849,-0.2607397,0.03030136,0.21868314,-0.3022878,0.019202873,0.2507736,-0.34119058,0.010206374,0.10746826,-0.20893353,0.010483989,0.16437645,-0.2737031,0.0029635967,0.2018096,-0.3128398,-0.006889655,0.23328595,-0.349898,-0.01401811,0.08258627,-0.21395814,-0.01356575,0.13501059,-0.26505625,-0.02130177,0.16794364,-0.29600012,-0.02513349,0.19759457,-0.32521853,-0.0283791,Hello
0.0,0.0,0.0,0.073034555,-0.010184407,0.010023515,0.117500186,-0.07922369,0.022447467,0.14042997,-0.12918884,0.027172929,0.16167313,-0.17043865,0.032170806,0.1334599,-0.17922986,0.050831016,0.17979628,-0.23447603,0.045817982,0.21335387,-0.27158323,0.034292497,0.23991969,-0.30752212,0.024688832,0.12517029,-0.19886875,0.03305312,0.18129802,-0.26230282,0.029753355,0.21838924,-0.30311608,0.018877264,0.2506343,-0.34075144,0.010142723,0.10782203,-0.21078932,0.010119716,0.16463077,-0.27552772,0.0026230915,0.20248649,-0.31492364,-0.0069929417,0.23454368,-0.35169774,-0.013840598,0.08383039,-0.21593088,-0.013871884,0.13691586,-0.2668413,-0.021338606,0.17007074,-0.29810822,-0.024804091,0.19981995,-0.3271771,-0.027697254,Hello
0.0,0.0,0.0,0.074480444,-0.010134816,0.010850638,0.11824229,-0.07544786,0.02366903,0.14042366,-0.12562883,0.028495602,0.16271439,-0.16724813,0.033557057,0.13500154,-0.17577797,0.05459152,0.18109402,-0.23164082,0.050830316,0.21330571,-0.26938146,0.039789077,0.23852149,-0.30667013,0.030473784,0.12710398,-0.19578308,0.036687944,0.18299663,-0.25962234,0.034333847,0.21913296,-0.30127084,0.023508849,0.25015613,-0.33960104,0.014772698,0.10988331,-0.20864731,0.013492588,0.1670075,-0.27437362,0.006769874,0.20396963,-0.31429708,-0.0027797224,0.23484269,-0.35091114,-0.009558994,0.085531235,-0.21564096,-0.010732522,0.13876572,-0.26769704,-0.017532041,0.17174178,-0.299404,-0.020761639,0.20098525,-0.3286355,-0.02343229,Hello
0.0,0.0,0.0,0.0749684,-0.01076448,0.009895466,0.1192846,-0.077088,0.022167154,0.14189821,-0.12755793,0.026736358,0.164388,-0.16955358,0.03153947,0.1336776,-0.17820072,0.05144191,0.18061703,-0.23313934,0.046690255,0.21393687,-0.26940826,0.035391603,0.24081257,-0.3052442,0.025868427,0.12489197,-0.1985212,0.03355447,0.18136531,-0.2609015,0.030009469,0.21883914,-0.30205828,0.018794294,0.25139773,-0.33964348,0.009828711,0.10717663,-0.21020335,0.010421415,0.16411883,-0.2750753,0.0024196408,0.20260933,-0.31518972,-0.0076887966,0.23533893,-0.3520937,-0.0147829065,0.0834012,-0.21469861,-0.013743963,0.13654,-0.267037,-0.02196063,0.17027849,-0.2992032,-0.026016593,0.20074296,-0.32868886,-0.02922752,Hello
0.0,0.0,0.0,0.07425994,-0.009542286,0.010265537,0.117673755,-0.07593745,0.023324627,0.13985232,-0.12557203,0.028492967,0.16234887,-0.16576564,0.03397732,0.1337212,-0.17581111,0.0546379,0.1803891,-0.23005807,0.050809138,0.21343654,-0.26646033,0.039504766,0.23928633,-0.30238825,0.030136405,0.12625787,-0.19581085,0.037143588,0.18224409,-0.25846678,0.035028663,0.2191611,-0.3000915,0.024153598,0.25110415,-0.3381801,0.0153856035,0.10962039,-0.20903623,0.014269959,0.16657346,-0.274613,0.007911522,0.20389077,-0.31418023,-0.001609445,0.2350448,-0.34988138,-0.008314825,0.085853994,-0.21672928,-0.0097544305,0.13898426,-0.26976064,-0.016189901,0.17221913,-0.3016271,-0.019235952,0.20161965,-0.3302055,-0.02173215,Hello
0.0,0.0,0.0,0.07394864,-0.009972632,0.008971526,0.11771895,-0.07835716,0.021205582,0.13954438,-0.12940693,0.025911786,0.16171093,-0.17165363,0.03092118,0.13258536,-0.17854655,0.05068788,0.17869885,-0.23280549,0.04569571,0.21206702,-0.2680956,0.03423808,0.23885544,-0.30278194,0.024711126,0.124132976,-0.19849664,0.03344616,0.17945175,-0.26101488,0.029659761,0.21699263,-0.30129355,0.018423371,0.25019294,-0.33863693,0.009581545,0.10652439,-0.21019328,0.010855849,0.16285266,-0.2753223,0.002457448,0.20134781,-0.31444857,-0.007929125,0.23425399,-0.3506037,-0.014978272,0.08229138,-0.21488953,-0.012820335,0.13546814,-0.2670717,-0.021320041,0.16924219,-0.2991947,-0.02569752,0.19949521,-0.3287201,-0.029026482,Hello
0.0,0.0,0.0,0.07548872,-0.012054563,0.013109844,0.118612975,-0.07938486,0.027072247,0.1411539,-0.12862402,0.03252756,0.1621531,-0.16858733,0.037968867,0.13391629,-0.17409676,0.056252092,0.18082163,-0.22980171,0.052919984,0.21349579,-0.26724696,0.04218843,0.23903278,-0.30450177,0.033100676,0.12686732,-0.19361806,0.037220113,0.18334296,-0.25667292,0.035400614,0.2204037,-0.29909378,0.024851657,0.25199422,-0.33778316,0.016220892,0.11028257,-0.20674223,0.013024741,0.16842824,-0.27198684,0.007044465,0.206018,-0.31302857,-0.0022988906,0.23716143,-0.35012305,-0.009111579,0.086161524,-0.21495938,-0.012084856,0.13919011,-0.26839116,-0.018401844,0.17257652,-0.30147386,-0.021518385,0.2022784,-0.331546,-0.024257435,Hello
0.0,0.0,0.0,0.07282631,-0.008782029,0.008012029,0.11746888,-0.07652646,0.019722728,0.14036645,-0.12660277,0.02424568,0.16296302,-0.16647494,0.02910779,0.1340548,-0.17784584,0.04873501,0.18026446,-0.23261923,0.043495357,0.21357884,-0.27004907,0.031849064,0.23951612,-0.3069936,0.022196174,0.12604894,-0.1976062,0.032125376,0.1819772,-0.25904444,0.028506555,0.21901171,-0.2995955,0.017609926,0.2508847,-0.33759072,0.008966499,0.109055385,-0.20952016,0.010306606,0.16593312,-0.2729954,0.0027557453,0.20368211,-0.31199074,-0.006496066,0.23530863,-0.3482285,-0.012905678,0.08516477,-0.21493053,-0.012764194,0.137533,-0.2672169,-0.020309875,0.1710579,-0.298954,-0.023633655,0.2014079,-0.3277236,-0.026207767,Hello
0.0,0.0,0.0,0.07441206,-0.011297047,0.011889011,0.117979184,-0.07842827,0.025318332,0.14037363,-0.12723744,0.030567447,0.16093124,-0.16727442,0.03581535,0.1338584,-0.1748209,0.05409211,0.18008243,-0.22967589,0.050231997,0.21241839,-0.26680863,0.039217073,0.23784943,-0.30364597,0.029861988,0.12590201,-0.19401354,0.035780836,0.18154182,-0.2567652,0.033242702,0.21816705,-0.29853192,0.022361767,0.24988927,-0.3373074,0.013526641,0.108577564,-0.20626432,0.012366713,0.16503678,-0.27120557,0.005646069,0.20212604,-0.3110884,-0.003885661,0.23332949,-0.34834632,-0.010768681,0.08394553,-0.21285075,-0.011970548,0.13622011,-0.26422995,-0.018977957,0.16905464,-0.29599136,-0.022412201,0.1985106,-0.32588902,-0.025342876,Hello
0.0,0.0,0.0,0.07410219,-0.008501172,0.009583059,0.11787686,-0.0751183,0.021842388,0.14057276,-0.12565124,0.026451774,0.16294482,-0.16734481,0.03124853,0.13442138,-0.17431349,0.050998554,0.18120456,-0.22908938,0.046047814,0.21486229,-0.26665363,0.034528498,0.24132642,-0.303261,0.024895651,0.12641367,-0.19448882,0.033565667,0.18290243,-0.2573843,0.03005099,0.22032064,-0.29890114,0.018952614,0.25299424,-0.33685428,0.010136191,0.10871342,-0.20676333,0.0109432535,0.1662361,-0.2718383,0.0029955197,0.20407477,-0.31125087,-0.00670385,0.23616034,-0.34767252,-0.013417852,0.08400178,-0.2123267,-0.0127104595,0.13752827,-0.26328194,-0.020832568,0.17082202,-0.29443207,-0.02451553,0.20055524,-0.32350302,-0.02734675,Hello
0.0,0.0,0.0,0.072262704,-0.009785473,0.008325962,0.11598438,-0.07584518,0.019540444,0.13824251,-0.12534457,0.023427278,0.15980151,-0.16635352,0.027560383,0.13446486,-0.17665112,0.04810933,0.18143478,-0.23087549,0.04219668,0.21488526,-0.2676318,0.030205658,0.24105611,-0.3039013,0.020433798,0.12653464,-0.1960671,0.031146483,0.18280447,-0.25820524,0.027106732,0.21948326,-0.29912853,0.015993785,0.25139242,-0.3378037,0.007213356,0.10906258,-0.20811808,0.009050913,0.16540381,-0.27294612,0.0010764353,0.20193598,-0.31153005,-0.008232955,0.23295361,-0.34818152,-0.014635455,0.08399382,-0.21364123,-0.014209028,0.13621238,-0.26561642,-0.021979757,0.16846561,-0.29642546,-0.025145957,0.19727442,-0.32495612,-0.027562726,Hello
0.0,0.0,0.0,0.07549025,-0.011230826,0.012422639,0.119070485,-0.077774405,0.025969744,0.14166607,-0.1266489,0.031204132,0.16332857,-0.16726035,0.036560252,0.13505216,-0.17500556,0.054991715,0.18051751,-0.22987115,0.051294934,0.21288104,-0.2668418,0.040379837,0.23871984,-0.30310816,0.031032186,0.12710734,-0.19479829,0.036401957,0.1823918,-0.25716716,0.034136202,0.21832462,-0.29763848,0.023478527,0.24960239,-0.33466953,0.014783285,0.10984065,-0.20729285,0.012697795,0.16602488,-0.27133062,0.00607451,0.20293225,-0.31039947,-0.0032450887,0.23427899,-0.34639192,-0.010008471,0.085640326,-0.21338898,-0.011911246,0.1379673,-0.26380247,-0.018667657,0.17055102,-0.2949184,-0.021835929,0.19980769,-0.32389164,-0.024611833,Hello
0.0,0.0,0.0,0.07364738,-0.010044098,0.009889883,0.11771217,-0.07820344,0.022618528,0.140722,-0.1273297,0.027648311,0.16287985,-0.16862988,0.03289927,0.13311923,-0.17890465,0.051746357,0.17940938,-0.2341398,0.04728365,0.2127302,-0.27162063,0.03607564,0.23896253,-0.3087911,0.026573725,0.12493026,-0.19771224,0.034083527,0.18083003,-0.25999612,0.030968895,0.21800116,-0.301115,0.020011237,0.25038916,-0.33964673,0.011169064,0.10757902,-0.20899445,0.011179953,0.16473353,-0.27318716,0.0035449092,0.20310989,-0.31229323,-0.006151139,0.2354843,-0.3488974,-0.012915443,0.08337489,-0.21408457,-0.012797993,0.13658169,-0.26610684,-0.02068486,0.1705513,-0.29778382,-0.024424845,0.2012235,-0.3270639,-0.027399344,Hello
0.0,0.0,0.0,0.072753266,-0.011100352,0.010612197,0.11602299,-0.077635825,0.023274004,0.13859488,-0.12627488,0.028110398,0.16017379,-0.16598642,0.03312204,0.13215025,-0.17662704,0.052950654,0.17968129,-0.22973102,0.048742265,0.21294554,-0.26555055,0.037325416,0.23842604,-0.3012677,0.02797281,0.12535478,-0.1958723,0.035447862,0.18204637,-0.256917,0.033076033,0.2192042,-0.29769677,0.022435213,0.25085127,-0.33574867,0.013891546,0.10945685,-0.2087025,0.012769436,0.16720559,-0.27283207,0.0067445273,0.20462506,-0.31204188,-0.002359805,0.23565091,-0.34790653,-0.008877055,0.08608629,-0.21586108,-0.011019481,0.13875581,-0.26818565,-0.01692497,0.17148872,-0.29981554,-0.019580193,0.20051245,-0.3284968,-0.02186552,Hello
0.0,0.0,0.0,0.07375583,-0.01092726,0.009431473,0.118201554,-0.07879686,0.021887943,0.14078394,-0.12725031,0.026709702,0.16137442,-0.16806722,0.03175822,0.13341996,-0.17528254,0.050105195,0.18024775,-0.23021632,0.044655282,0.21360746,-0.2674191,0.03294582,0.23957035,-0.30410504,0.023363553,0.12534049,-0.1943869,0.032734986,0.1817908,-0.25672245,0.028909264,0.21875364,-0.2979125,0.017699083,0.25066283,-0.33644632,0.008896118,0.10779512,-0.20648879,0.010187433,0.16464579,-0.27091226,0.0023145173,0.20176116,-0.31064188,-0.0073886705,0.23295653,-0.34820104,-0.014051281,0.083027214,-0.21268588,-0.013455181,0.13581797,-0.26360887,-0.021260723,0.16841513,-0.29495513,-0.024761975,0.19704482,-0.32412755,-0.027458018,Hello
0.0,0.0,0.0,0.07348418,-0.009303987,0.009589662,0.1161055,-0.07437748,0.022203876,0.1385324,-0.12278491,0.027034625,0.16049823,-0.16361493,0.032027937,0.13231349,-0.17285281,0.052690595,0.17957148,-0.22762692,0.04793845,0.21303204,-0.26623553,0.0361722,0.23896873,-0.30476344,0.02640719,0.12538794,-0.19204205,0.035308328,0.18186638,-0.2542165,0.03228324,0.2188999,-0.29628032,0.020908505,0.250915,-0.33562118,0.011715026,0.10888037,-0.2052167,0.012617808,0.16589609,-0.2693714,0.005447021,0.2028948,-0.30905074,-0.0040888526,0.2338435,-0.34637713,-0.010792689,0.08488822,-0.2137047,-0.011233428,0.13744694,-0.2654941,-0.01837717,0.17026722,-0.2967,-0.021484409,0.19947618,-0.32591018,-0.024017286,Hello
0.0,0.0,0.0,0.07287033,-0.008449912,0.00870035,0.116287425,-0.075359344,0.020004874,0.13868062,-0.1252582,0.023982083,0.16140367,-0.16700631,0.028212298,0.13407357,-0.17657727,0.048219774,0.17991947,-0.2305255,0.04268648,0.21333195,-0.2659756,0.030958712,0.24009101,-0.30093843,0.021216879,0.12514372,-0.19651437,0.031143496,0.18082233,-0.25809222,0.027212542,0.21810247,-0.2975073,0.016160531,0.25109112,-0.33429193,0.007340909,0.1070929,-0.20827246,0.0089658005,0.16375463,-0.27168903,0.0009241336,0.20165847,-0.30950928,-0.008654003,0.23415546,-0.34469393,-0.015378749,0.082432166,-0.21291405,-0.014305795,0.13522129,-0.2631408,-0.022427516,0.16883923,-0.29328346,-0.026211383,0.19954859,-0.32109594,-0.029173927,Hello
0.0,0.0,0.0,0.073097825,-0.011358321,0.010118609,0.11700344,-0.07741684,0.022612981,0.14025474,-0.12559879,0.027213352,0.16124439,-0.16701293,0.032001335,0.13378349,-0.17349541,0.05324043,0.18063214,-0.22894466,0.04851841,0.21411261,-0.26597607,0.0368412,0.24028969,-0.302838,0.027281143,0.12704265,-0.1925,0.035640948,0.18262601,-0.2543506,0.032586247,0.21956435,-0.2952813,0.02138132,0.25151107,-0.3335766,0.012496066,0.11094436,-0.20586485,0.012724611,0.16771984,-0.26989967,0.005881966,0.2049396,-0.30943322,-0.0032659362,0.2361139,-0.3457127,-0.009642824,0.087428,-0.21501625,-0.011372882,0.14079979,-0.26669928,-0.0179295,0.17476332,-0.2976358,-0.020734264,0.20521593,-0.32590437,-0.02301259,Hello
